Cod,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
3006,2022,1,VALOR DEPOSITADO,Aprovado,201832170233458,CE CONSELHEIRO MACEDO SOARES
3006,2023,2,CONCLUIDA,Aprovado,201832170233458,CE CONSELHEIRO MACEDO SOARES
3007,2021,9,EMAIL NAO CONFIRMADO,Aprovado,201932140608328,CE LEOPOLDO FROES
3007,2022,1,EMAIL NAO CONFIRMADO,Reprovado,201932140608328,CE LEOPOLDO FROES
3007,2023,1,EMAIL NAO CONFIRMADO,Não avaliado,201932140608328,CE LEOPOLDO FROES
3008,2021,9,VALOR DEPOSITADO,Aprovado,201732290307940,CE PINTO LIMA
3008,2022,1,CONCLUIDA,Reprovado,201732290307940,CE PINTO LIMA
3008,2023,1,CONCLUIDA,Não avaliado,201732290307940,CE RAUL VIDAL
3009,2021,9,PRE-INSCRITO,Aprovado,201832260933010,CE RAUL VIDAL
3009,2022,1,PRE-INSCRITO,Dep.neste ano,201832260933010,CE RAUL VIDAL
3009,2023,2,PRE-INSCRITO,Não avaliado,201832260933010,CE RAUL VIDAL
3010,2021,9,VALOR DEPOSITADO,Aprovado,201829510525867,CIEP 307 DJANIRA
3010,2022,1,VALOR DEPOSITADO,Aprovado,201829510525867,CIEP 307 DJANIRA
3010,2023,2,CONCLUIDA,Não avaliado,201829510525867,CIEP 307 DJANIRA
3012,2021,3,VALOR DEPOSITADO,Aprovado,201919340575231,CE DAVID CAPISTRANO
3013,2021,9,ELEGIVEL,Transferido,201831850705561,CE CONSELHEIRO MACEDO SOARES
3014,2021,3,ELEGIVEL,Reprovado,201331870533500,CE BALTAZAR BERNARDINO
3015,2021,9,ELEGIVEL,Aprovado,201432030100182,CE LEOPOLDO FROES
3016,2021,9,ELEGIVEL,Aprovado,201932140606031,CIEP 450 DI CAVALCANTI
3017,2021,9,ELEGIVEL,Reprovado,201915930313095,CIEP 448 RUY FRAZAO SOARES
3018,2021,9,ELEGIVEL,Aprovado,201632150444132,CE MANUEL DE ABREU
3018,2022,1,ELEGIVEL,Reprovado,201632150444132,CE MANUEL DE ABREU
3018,2023,1,ELEGIVEL,Reprovado,201632150444132,CE MANUEL DE ABREU
3019,2021,9,VALOR DEPOSITADO,Aprovado,201832140570448,CE LEOPOLDO FROES
3019,2022,1,VALOR DEPOSITADO,Aprovado,201832140570448,CE LEOPOLDO FROES
3019,2023,2,CONCLUIDA,Não avaliado,201832140570448,CE LEOPOLDO FROES
3020,2021,9,VALOR DEPOSITADO,Aprovado,201832010382242,EE DOUTOR MEMORIA
3020,2022,1,VALOR DEPOSITADO,Aprovado,201832010382242,LICEU NILO PECANHA
3020,2023,2,CONCLUIDA,Não avaliado,201832010382242,LICEU NILO PECANHA
3021,2021,3,ELEGIVEL,Abandonou,201332170111628,CE RAUL VIDAL
3022,2021,3,VALOR DEPOSITADO,Aprovado,201431940503180,CE PAULO ASSIS RIBEIRO
3023,2021,9,PRE-INSCRITO,Aprovado,201832300468336,IE PROFESSOR ISMAEL COUTINHO
3023,2022,1,PRE-INSCRITO,Reprovado,201832300468336,CE AURELINO LEAL
3023,2023,1,PRE-INSCRITO,Não avaliado,201832300468336,CE AURELINO LEAL
3024,2021,9,ELEGIVEL,Aprovado,201832300447177,IE PROFESSOR ISMAEL COUTINHO
3024,2022,1,ELEGIVEL,Transferido,201832300447177,IE PROFESSOR ISMAEL COUTINHO
3024,2023,2,ELEGIVEL,Não avaliado,201832300447177,LICEU NILO PECANHA
3025,2021,9,PRE-INSCRITO,Aprovado,201932300521136,IE PROFESSOR ISMAEL COUTINHO
3025,2022,1,PRE-INSCRITO,Transferido,201932300521136,CE PAULO ASSIS RIBEIRO
3026,2021,3,ELEGIVEL,Aprovado,201531830715457,CE CONSELHEIRO JOSINO
3027,2021,9,ELEGIVEL,Reprovado,201832010386410,CE BALTAZAR BERNARDINO
3027,2022,9,ELEGIVEL,Aprovado,201832010386410,CE BALTAZAR BERNARDINO
3027,2023,1,ELEGIVEL,Não avaliado,201832010386410,CE BALTAZAR BERNARDINO
3028,2021,3,ELEGIVEL,Aprovado,200932200020440,CE PAULO ASSIS RIBEIRO
3029,2021,9,ELEGIVEL,Transferido,201932130407910,CE JOSE BONIFACIO
3030,2021,3,PRE-INSCRITO,Aprovado,201432170149321,LICEU NILO PECANHA
3031,2021,9,VALOR DEPOSITADO,Aprovado,201831900475599,CE MULLULO DA VEIGA
3031,2022,1,VALOR DEPOSITADO,Aprovado,201831900475599,CE MULLULO DA VEIGA
3031,2023,2,CONCLUIDA,Não avaliado,201831900475599,CE MULLULO DA VEIGA
3032,2021,9,ELEGIVEL,Reprovado,202032261060518,CE RAUL VIDAL
3032,2022,9,ELEGIVEL,Abandonou,202032261060518,CE RAUL VIDAL
3033,2021,9,ELEGIVEL,Reprovado,201832260944035,CE RAUL VIDAL
3033,2022,9,ELEGIVEL,Abandonou,201832260944035,CE RAUL VIDAL
3034,2021,3,PRE-INSCRITO,Aprovado,201531940538967,LICEU NILO PECANHA
3035,2021,3,ELEGIVEL,Abandonou,200929690002362,CE PAULO ASSIS RIBEIRO
3036,2021,3,VALOR DEPOSITADO,Aprovado,201832100362127,CE PROFESSORA ALCINA RODRIGUES LIMA
3037,2021,3,ELEGIVEL,Reprovado,200913240001733,CE MANUEL DE ABREU
3038,2021,3,VALOR DEPOSITADO,Aprovado,201931830943410,CE AURELINO LEAL
3039,2021,9,VALOR DEPOSITADO,Aprovado,201831850692214,CE CONSELHEIRO MACEDO SOARES
3039,2022,1,CONCLUIDA,Dep.neste ano,201831850692214,CE CONSELHEIRO MACEDO SOARES
3039,2023,2,CONCLUIDA,Aprovado,201831850692214,CE CONSELHEIRO MACEDO SOARES
3040,2021,3,PRE-INSCRITO,Aprovado,201631890407976,CIEP 307 DJANIRA
3041,2021,9,ELEGIVEL,Transferido,201731850681208,CE CONSELHEIRO MACEDO SOARES
3042,2021,9,EMAIL NAO CONFIRMADO,Aprovado,201615930219138,CIEP 448 RUY FRAZAO SOARES
3042,2022,1,EMAIL NAO CONFIRMADO,Aprovado,201615930219138,CIEP 448 RUY FRAZAO SOARES
3043,2021,3,VALOR DEPOSITADO,Aprovado,202031881524628,LICEU NILO PECANHA
3044,2021,9,PRE-INSCRITO,Aprovado,201831940715868,CE BALTAZAR BERNARDINO
3044,2022,1,PRE-INSCRITO,Dep.neste ano,201831940715868,CE BALTAZAR BERNARDINO
3044,2023,2,PRE-INSCRITO,Não avaliado,201831940715868,CE BALTAZAR BERNARDINO
3045,2021,3,VALOR DEPOSITADO,Aprovado,201531970251844,CE CONSELHEIRO JOSINO
3046,2021,9,ELEGIVEL,Aprovado,201831940683648,CE FERNANDO MAGALHAES
3046,2022,1,ELEGIVEL,Reprovado,201831940683648,CE FERNANDO MAGALHAES
3047,2021,3,PRE-INSCRITO,Aprovado,201617820364628,CE JOAQUIM TAVORA
3048,2021,9,VALOR DEPOSITADO,Aprovado,201832140574435,CIEP 450 DI CAVALCANTI
3048,2022,1,CONCLUIDA,Reprovado,201832140574435,CE MANUEL DE ABREU
3048,2023,1,CONCLUIDA,Reprovado,201832140574435,CE MANUEL DE ABREU
3049,2021,9,VALOR DEPOSITADO,Aprovado,201832000449131,CE DOUTOR LUCIANO PESTRE
3049,2022,1,VALOR DEPOSITADO,Aprovado,201832000449131,CE DOUTOR LUCIANO PESTRE
3049,2023,2,VALOR DEPOSITADO,Aprovado,201832000449131,CE DOUTOR LUCIANO PESTRE
3050,2021,3,ELEGIVEL,Abandonou,201632000410577,CE DOUTOR LUCIANO PESTRE
3051,2021,9,ELEGIVEL,Aprovado,201832300473410,IE PROFESSOR ISMAEL COUTINHO
3051,2022,1,ELEGIVEL,Transferido,201832300473410,IE PROFESSOR ISMAEL COUTINHO
3051,2023,1,ELEGIVEL,Não avaliado,201832300473410,CE AURELINO LEAL
3052,2021,9,ELEGIVEL,Abandonou,201631970269863,CE CONSELHEIRO JOSINO
3053,2021,9,VALOR DEPOSITADO,Aprovado,201832260918034,CE RAUL VIDAL
3053,2022,1,VALOR DEPOSITADO,Aprovado,201832260918034,CE RAUL VIDAL
3053,2023,2,CONCLUIDA,Não avaliado,201832260918034,CE RAUL VIDAL
3054,2021,3,VALOR DEPOSITADO,Aprovado,201531890379186,CE MACHADO DE ASSIS
3055,2021,3,PRE-INSCRITO,Aprovado,201617820374852,CE PAULO ASSIS RIBEIRO
3056,2021,9,PRE-INSCRITO,Aprovado,201817820386561,CIEP 450 DI CAVALCANTI
3056,2022,1,PRE-INSCRITO,Reprovado,201817820386561,CE PAULO ASSIS RIBEIRO
3056,2023,1,PRE-INSCRITO,Não avaliado,201817820386561,CE PAULO ASSIS RIBEIRO
3057,2021,9,ELEGIVEL,Reprovado,201617820377282,CIEP 450 DI CAVALCANTI
3058,2021,9,VALOR DEPOSITADO,Aprovado,201832140563158,IE PROFESSOR ISMAEL COUTINHO
3058,2022,1,CONCLUIDA,Dep.neste ano,201832140563158,LICEU NILO PECANHA
3058,2023,2,CONCLUIDA,Abandonou,201832140563158,CE CIZINIO SOARES PINTO
3059,2021,3,VALOR DEPOSITADO,Aprovado,201832230499701,CE LEOPOLDO FROES
3060,2021,3,ELEGIVEL,Aprovado,201431830648354,CE AURELINO LEAL
3061,2021,3,PRE-INSCRITO,Aprovado,201932240501810,CE PROFESSORA ALCINA RODRIGUES LIMA
3062,2021,3,PRE-INSCRITO,Reprovado,201931850795508,CE PINTO LIMA
3063,2021,3,PRE-INSCRITO,Aprovado,201931881398217,LICEU NILO PECANHA
3064,2021,3,VALOR DEPOSITADO,Aprovado,201917730106793,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3065,2021,3,ELEGIVEL,Aprovado,201832150534411,CE MANUEL DE ABREU
3066,2021,9,ELEGIVEL,Aprovado,201732140553709,CE LEOPOLDO FROES
3066,2022,1,ELEGIVEL,Reprovado,201732140553709,CE LEOPOLDO FROES
3066,2023,1,ELEGIVEL,Não avaliado,201732140553709,CE LEOPOLDO FROES
3067,2021,3,ELEGIVEL,Aprovado,201432140422010,LICEU NILO PECANHA
3069,2021,9,VALOR DEPOSITADO,Aprovado,201632130354091,CE JOSE BONIFACIO
3069,2022,1,VALOR DEPOSITADO,Aprovado,201632130354091,CE JOSE BONIFACIO
3069,2023,2,CONCLUIDA,Não avaliado,201632130354091,CE JOSE BONIFACIO
3070,2021,9,ELEGIVEL,Aprovado,201831940655008,CE JOAQUIM TAVORA
3070,2022,1,ELEGIVEL,Dep.neste ano,201831940655008,CE JOAQUIM TAVORA
3070,2023,2,ELEGIVEL,Não avaliado,201831940655008,CE JOAQUIM TAVORA
3071,2021,9,EMAIL NAO CONFIRMADO,Aprovado,201832140570952,CE LEOPOLDO FROES
3071,2022,1,EMAIL NAO CONFIRMADO,Aprovado,201832140570952,CE LEOPOLDO FROES
3071,2023,2,EMAIL NAO CONFIRMADO,Não avaliado,201832140570952,CE LEOPOLDO FROES
3073,2021,9,PRE-INSCRITO,Aprovado,201832300468689,CE RAUL VIDAL
3073,2022,1,PRE-INSCRITO,Reprovado,201832300468689,CE RAUL VIDAL
3073,2023,1,PRE-INSCRITO,Não avaliado,201832300468689,CE RAUL VIDAL
3074,2021,3,VALOR DEPOSITADO,Aprovado,201919340576201,CE DAVID CAPISTRANO
3075,2021,9,PRE-INSCRITO,Aprovado,201932160459115,CE MARIA PEREIRA DAS NEVES
3075,2022,1,PRE-INSCRITO,Aprovado,201932160459115,CE MARIA PEREIRA DAS NEVES
3075,2023,2,PRE-INSCRITO,Aprovado,201932160459115,CE MARIA PEREIRA DAS NEVES
3076,2021,3,VALOR DEPOSITADO,Aprovado,201532150417511,CE MANUEL DE ABREU
3077,2021,3,ELEGIVEL,Aprovado,201532100283902,CE JOAQUIM TAVORA
3078,2021,9,VALOR DEPOSITADO,Aprovado,201832150538326,CE MANUEL DE ABREU
3078,2022,1,CONCLUIDA,Reprovado,201832150538326,CE MANUEL DE ABREU
3078,2023,1,CONCLUIDA,Dep.neste ano,201832150538326,CE MANUEL DE ABREU
3079,2021,9,ELEGIVEL,Aprovado,201831870804001,CE JOAQUIM TAVORA
3079,2022,1,ELEGIVEL,Aprovado,201831870804001,CE JOAQUIM TAVORA
3079,2023,2,ELEGIVEL,Não avaliado,201831870804001,CE JOAQUIM TAVORA
3080,2021,9,VALOR DEPOSITADO,Aprovado,202032010407410,EE DOUTOR MEMORIA
3080,2022,1,CONCLUIDA,Reprovado,202032010407410,LICEU NILO PECANHA
3080,2023,1,CONCLUIDA,Reprovado,202032010407410,CE MACHADO DE ASSIS
3081,2021,3,ELEGIVEL,Abandonou,201632160425386,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
3082,2021,9,VALOR DEPOSITADO,Aprovado,201832010392043,EE DOUTOR MEMORIA
3082,2022,1,CONCLUIDA,Reprovado,202231940807824,CE BALTAZAR BERNARDINO
3082,2023,1,CONCLUIDA,Não avaliado,202231940807824,CE BALTAZAR BERNARDINO
3083,2021,3,VALOR DEPOSITADO,Aprovado,201919340592673,CE DAVID CAPISTRANO
3084,2021,9,ELEGIVEL,Abandonou,202032140648719,CE LEOPOLDO FROES
3085,2021,9,ELEGIVEL,Aprovado,201832160448613,CE MARIA PEREIRA DAS NEVES
3086,2021,9,ELEGIVEL,Reprovado,201731900447572,CE MULLULO DA VEIGA
3086,2022,9,ELEGIVEL,Abandonou,201731900447572,CE MULLULO DA VEIGA
3087,2021,3,PRE-INSCRITO,Aprovado,201732140557021,CE LEOPOLDO FROES
3088,2021,9,VALOR DEPOSITADO,Aprovado,201932130406331,CE MACHADO DE ASSIS
3088,2022,1,CONCLUIDA,Dep.neste ano,201932130406331,CE MACHADO DE ASSIS
3089,2021,3,INSCRICAO PARCIAL,Aprovado,201730200603281,LICEU NILO PECANHA
3090,2021,3,PRE-INSCRITO,Aprovado,201532100295838,CE CONSELHEIRO MACEDO SOARES
3091,2021,3,VALOR DEPOSITADO,Aprovado,201731940651391,CE MANUEL DE ABREU
3092,2021,9,ELEGIVEL,Transferido,201030200333709,CE CONSELHEIRO MACEDO SOARES
3093,2021,3,ELEGIVEL,Aprovado,201931881426520,IE PROFESSOR ISMAEL COUTINHO
3094,2021,9,PRE-INSCRITO,Aprovado,202131890514032,CE MACHADO DE ASSIS
3094,2022,1,PRE-INSCRITO,Aprovado,202131890514032,CE MACHADO DE ASSIS
3094,2023,2,PRE-INSCRITO,Aprovado,202131890514032,CE MACHADO DE ASSIS
3095,2021,9,ELEGIVEL,Aprovado,201831850732887,CE CONSELHEIRO MACEDO SOARES
3095,2022,1,ELEGIVEL,Transferido,201831850732887,CE CONSELHEIRO MACEDO SOARES
3096,2021,3,PRE-INSCRITO,Aprovado,201631850652562,CE CONSELHEIRO MACEDO SOARES
3097,2021,3,ELEGIVEL,Abandonou,201832260923976,CE RAUL VIDAL
3098,2021,3,ELEGIVEL,Aprovado,201931850767563,CE MULLULO DA VEIGA
3099,2021,9,ELEGIVEL,Reprovado,201832140570110,CE LEOPOLDO FROES
3100,2021,3,VALOR DEPOSITADO,Aprovado,201831881287176,LICEU NILO PECANHA
3101,2021,9,PRE-INSCRITO,Aprovado,202132300568188,IE PROFESSOR ISMAEL COUTINHO
3101,2022,1,PRE-INSCRITO,Aprovado,202132300568188,CE DAVID CAPISTRANO
3101,2023,2,PRE-INSCRITO,Não avaliado,202132300568188,CE DAVID CAPISTRANO
3102,2021,3,PRE-INSCRITO,Aprovado,201931900488115,CE CONSELHEIRO MACEDO SOARES
3103,2021,9,VALOR DEPOSITADO,Aprovado,201831870782790,CE JOAQUIM TAVORA
3103,2022,1,VALOR DEPOSITADO,Aprovado,201831870782790,CE JOAQUIM TAVORA
3103,2023,2,CONCLUIDA,Não avaliado,201831870782790,CE JOAQUIM TAVORA
3104,2021,3,VALOR DEPOSITADO,Aprovado,201532100291174,CE JOAQUIM TAVORA
3105,2021,9,PRE-INSCRITO,Aprovado,201831850714633,CE CONSELHEIRO MACEDO SOARES
3105,2022,1,PRE-INSCRITO,Transferido,201831850714633,CE CONSELHEIRO MACEDO SOARES
3105,2023,2,PRE-INSCRITO,Não avaliado,201831850714633,CE MULLULO DA VEIGA
3106,2021,9,VALOR DEPOSITADO,Aprovado,201632090236555,CE FERNANDO MAGALHAES
3106,2022,1,CONCLUIDA,Reprovado,201632090236555,CE FERNANDO MAGALHAES
3106,2023,1,CONCLUIDA,Não avaliado,201632090236555,CE FERNANDO MAGALHAES
3107,2021,9,ELEGIVEL,Dep.neste ano e outros,201631850625328,IE PROFESSOR ISMAEL COUTINHO
3107,2022,1,ELEGIVEL,Abandonou,201631850625328,IE PROFESSOR ISMAEL COUTINHO
3108,2021,9,PRE-INSCRITO,Aprovado,201832100339910,CE HILARIO RIBEIRO
3108,2022,1,PRE-INSCRITO,Aprovado,201832100339910,CE HILARIO RIBEIRO
3108,2023,2,PRE-INSCRITO,Aprovado,201832100339910,CE HILARIO RIBEIRO
3109,2021,3,ELEGIVEL,Aprovado,201532090219573,CE FERNANDO MAGALHAES
3110,2021,9,PRE-INSCRITO,Aprovado,201832090249749,CE FERNANDO MAGALHAES
3110,2022,1,PRE-INSCRITO,Dep.neste ano,201832090249749,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3110,2023,2,PRE-INSCRITO,Reprovado,201832090249749,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3111,2021,9,VALOR DEPOSITADO,Aprovado,201732090242683,CE FERNANDO MAGALHAES
3111,2022,1,CONCLUIDA,Reprovado,201732090242683,CE FERNANDO MAGALHAES
3111,2023,1,CONCLUIDA,Não avaliado,201732090242683,CE FERNANDO MAGALHAES
3112,2021,9,VALOR DEPOSITADO,Aprovado,201831890454403,CE JOSE BONIFACIO
3112,2022,1,CONCLUIDA,Dep.neste ano,201831890454403,CE JOSE BONIFACIO
3112,2023,2,CONCLUIDA,Não avaliado,201831890454403,CE JOSE BONIFACIO
3113,2021,9,ELEGIVEL,Reprovado,201732150503216,CE MANUEL DE ABREU
3113,2022,9,ELEGIVEL,Transferido,201732150503216,CE MANUEL DE ABREU
3114,2021,9,ELEGIVEL,Abandonou,201931940754495,CE HILARIO RIBEIRO
3115,2021,3,ELEGIVEL,Aprovado,201632090228617,CE FERNANDO MAGALHAES
3116,2021,3,VALOR DEPOSITADO,Aprovado,201727350646472,CE DAVID CAPISTRANO
3117,2021,9,VALOR DEPOSITADO,Aprovado,201832100361740,CE HILARIO RIBEIRO
3117,2022,1,CONCLUIDA,Dep.neste ano e outros,201832100361740,IE PROFESSOR ISMAEL COUTINHO
3117,2023,2,CONCLUIDA,Aprovado,201832100361740,IE PROFESSOR ISMAEL COUTINHO
3118,2021,3,ELEGIVEL,Aprovado,201932150560141,CE MANUEL DE ABREU
3119,2021,9,VALOR DEPOSITADO,Aprovado,201832150527049,CE MANUEL DE ABREU
3119,2022,1,CONCLUIDA,Reprovado,201832150527049,CE MANUEL DE ABREU
3119,2023,1,VALOR DEPOSITADO,Aprovado,201832150527049,CE MANUEL DE ABREU
3120,2021,9,PRE-INSCRITO,Dep.neste ano e outros,201631890411061,CE BALTAZAR BERNARDINO
3120,2022,1,PRE-INSCRITO,Aprovado,201631890411061,CE BALTAZAR BERNARDINO
3120,2023,2,PRE-INSCRITO,Não avaliado,201631890411061,CE BALTAZAR BERNARDINO
3121,2021,9,ELEGIVEL,Aprovado,201632300380210,IE PROFESSOR ISMAEL COUTINHO
3121,2022,1,ELEGIVEL,Reprovado,202032300544861,CE PINTO LIMA
3121,2023,1,ELEGIVEL,Reprovado,202032300544861,CE PINTO LIMA
3122,2021,3,VALOR DEPOSITADO,Aprovado,201917730101058,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3123,2021,9,PRE-INSCRITO,Aprovado,201731850679734,CE CONSELHEIRO MACEDO SOARES
3123,2022,1,PRE-INSCRITO,Transferido,201731850679734,CE CONSELHEIRO MACEDO SOARES
3124,2021,9,VALOR DEPOSITADO,Aprovado,201732170226862,CE CONSELHEIRO MACEDO SOARES
3124,2022,1,VALOR DEPOSITADO,Aprovado,201732170226862,LICEU NILO PECANHA
3124,2023,2,CONCLUIDA,Não avaliado,201732170226862,LICEU NILO PECANHA
3125,2021,9,VALOR DEPOSITADO,Aprovado,201832090249900,CE FERNANDO MAGALHAES
3125,2022,1,VALOR DEPOSITADO,Aprovado,201832090249900,CE FERNANDO MAGALHAES
3125,2023,2,CONCLUIDA,Não avaliado,201832090249900,CE FERNANDO MAGALHAES
3126,2021,9,VALOR DEPOSITADO,Aprovado,201832090256281,CE JOAQUIM TAVORA
3126,2022,1,VALOR DEPOSITADO,Aprovado,201832090256281,CE JOAQUIM TAVORA
3126,2023,2,CONCLUIDA,Não avaliado,201832090256281,CE JOAQUIM TAVORA
3127,2021,9,ELEGIVEL,Aprovado,201732300427412,IE PROFESSOR ISMAEL COUTINHO
3127,2022,1,ELEGIVEL,Reprovado,201732300427412,IE PROFESSOR ISMAEL COUTINHO
3128,2021,9,PRE-INSCRITO,Aprovado,201931870822144,CE JOAQUIM TAVORA
3128,2022,1,PRE-INSCRITO,Dep.neste ano,201931870822144,CE JOAQUIM TAVORA
3128,2023,2,PRE-INSCRITO,Não avaliado,201931870822144,CE JOAQUIM TAVORA
3129,2021,9,ELEGIVEL,Transferido,201531960453517,CE ALMIRANTE TAMANDARE
3130,2021,9,VALOR DEPOSITADO,Aprovado,201832100340158,CE HILARIO RIBEIRO
3130,2022,1,VALOR DEPOSITADO,Aprovado,201832100340158,CE HILARIO RIBEIRO
3130,2023,2,AGUARDANDO DEPOSITO,Aprovado,201832100340158,CE HILARIO RIBEIRO
3131,2021,9,ELEGIVEL,Reprovado,201731940647017,CE CIZINIO SOARES PINTO
3132,2021,9,VALOR DEPOSITADO,Aprovado,201631850628010,CE CONSELHEIRO MACEDO SOARES
3132,2022,1,CONCLUIDA,Reprovado,201631850628010,CE CONSELHEIRO MACEDO SOARES
3133,2021,9,PRE-INSCRITO,Aprovado,201831940685500,CE BALTAZAR BERNARDINO
3133,2022,1,PRE-INSCRITO,Aprovado,201831940685500,CE BALTAZAR BERNARDINO
3133,2023,2,PRE-INSCRITO,Não avaliado,201831940685500,CE BALTAZAR BERNARDINO
3134,2021,9,ELEGIVEL,Abandonou,201932010398137,EE DOUTOR MEMORIA
3135,2021,3,ELEGIVEL,Aprovado,201532090204118,CE FERNANDO MAGALHAES
3136,2021,9,VALOR DEPOSITADO,Aprovado,201832150510588,EE SAO DOMINGOS SAVIO
3136,2022,1,VALOR DEPOSITADO,Aprovado,201832150510588,LICEU NILO PECANHA
3136,2023,2,CONCLUIDA,Não avaliado,201832150510588,LICEU NILO PECANHA
3137,2021,9,PRE-INSCRITO,Aprovado,201832140568893,CE LEOPOLDO FROES
3137,2022,1,PRE-INSCRITO,Reprovado,201832140568893,CE LEOPOLDO FROES
3137,2023,1,PRE-INSCRITO,Não avaliado,201832140568893,CE LEOPOLDO FROES
3138,2021,9,PRE-INSCRITO,Aprovado,201831900462349,EE MENEZES VIEIRA
3138,2022,1,PRE-INSCRITO,Aprovado,201831900462349,LICEU NILO PECANHA
3138,2023,2,PRE-INSCRITO,Não avaliado,201831900462349,LICEU NILO PECANHA
3139,2021,9,VALOR DEPOSITADO,Aprovado,201831930376191,CE ALMIRANTE TAMANDARE
3139,2022,1,VALOR DEPOSITADO,Aprovado,201831930376191,CE ALMIRANTE TAMANDARE
3139,2023,2,CONCLUIDA,Não avaliado,201831930376191,CE ALMIRANTE TAMANDARE
3140,2021,9,ELEGIVEL,Aprovado,202031970338889,CE CONSELHEIRO JOSINO
3140,2022,1,ELEGIVEL,Aprovado,202031970338889,CE MACHADO DE ASSIS
3140,2023,2,ELEGIVEL,Não avaliado,202031970338889,LICEU NILO PECANHA
3141,2021,9,VALOR DEPOSITADO,Aprovado,201832170242110,EE MENEZES VIEIRA
3141,2022,1,CONCLUIDA,Dep.neste ano,201832170242110,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3141,2023,2,CONCLUIDA,Reprovado,201832170242110,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3142,2021,9,ELEGIVEL,Aprovado,201332010337490,CE LEOPOLDO FROES
3143,2021,3,VALOR DEPOSITADO,Aprovado,201917730104901,CIEP 449 GOVERNADOR LEONEL DE MOURA BRIZOLA BRASIL FRANCA
3144,2021,3,VALOR DEPOSITADO,Aprovado,201532300356784,CE AURELINO LEAL
3145,2021,9,AGUARDANDO DEPOSITO,Aprovado,201815930281910,CIEP 448 RUY FRAZAO SOARES
3145,2022,1,AGUARDANDO DEPOSITO,Aprovado,201815930281910,CIEP 448 RUY FRAZAO SOARES
3145,2023,2,CONCLUIDA,Não avaliado,201815930281910,CIEP 448 RUY FRAZAO SOARES
3146,2021,9,PRE-INSCRITO,Aprovado,201832090258144,IE PROFESSOR ISMAEL COUTINHO
3146,2022,1,PRE-INSCRITO,Aprovado,201832090258144,CE RAUL VIDAL
3146,2023,2,PRE-INSCRITO,Não avaliado,201832090258144,CE RAUL VIDAL
3147,2021,9,VALOR DEPOSITADO,Aprovado,202132170286609,EE MENEZES VIEIRA
3147,2022,1,CONCLUIDA,Dep.neste ano,202132170286609,LICEU NILO PECANHA
3147,2023,2,CONCLUIDA,Não avaliado,202132170286609,LICEU NILO PECANHA
3148,2021,9,PRE-INSCRITO,Aprovado,201011450028575,CE BALTAZAR BERNARDINO
3148,2022,1,PRE-INSCRITO,Reprovado,201011450028575,CE BALTAZAR BERNARDINO
3148,2023,1,PRE-INSCRITO,Não avaliado,201011450028575,CE BALTAZAR BERNARDINO
3150,2021,3,ELEGIVEL,Abandonou,201332000362131,CE DOUTOR LUCIANO PESTRE
3151,2021,9,VALOR DEPOSITADO,Aprovado,201832150528363,CE MANUEL DE ABREU
3151,2022,1,CONCLUIDA,Reprovado,201832150528363,CE MANUEL DE ABREU
3151,2023,1,CONCLUIDA,Reprovado,201832150528363,CE MANUEL DE ABREU
3152,2021,9,VALOR DEPOSITADO,Aprovado,201805080284110,IE PROFESSOR ISMAEL COUTINHO
3152,2022,1,CONCLUIDA,Reprovado,201805080284110,CE AURELINO LEAL
3153,2021,9,VALOR DEPOSITADO,Aprovado,201931870824945,CE JOAQUIM TAVORA
3153,2022,1,VALOR DEPOSITADO,Aprovado,201931870824945,CE JOAQUIM TAVORA
3153,2023,2,CONCLUIDA,Não avaliado,201931870824945,CE JOAQUIM TAVORA
3154,2021,9,ELEGIVEL,Aprovado,201832150522403,CE MANUEL DE ABREU
3154,2022,1,ELEGIVEL,Aprovado,201832150522403,CE MANUEL DE ABREU
3154,2023,2,ELEGIVEL,Aprovado,201832150522403,CE MANUEL DE ABREU
3155,2021,3,VALOR DEPOSITADO,Aprovado,201715930243401,CIEP 448 RUY FRAZAO SOARES
3156,2021,9,ELEGIVEL,Reprovado,202032261064181,CE RAUL VIDAL
3156,2022,9,ELEGIVEL,Reprovado,202032261064181,CE RAUL VIDAL
3157,2021,9,ELEGIVEL,Aprovado,201832300473682,IE PROFESSOR ISMAEL COUTINHO
3157,2022,1,ELEGIVEL,Abandonou,201832300473682,IE PROFESSOR ISMAEL COUTINHO
3158,2021,3,ELEGIVEL,Aprovado,201832090248858,CE FERNANDO MAGALHAES
3159,2021,3,VALOR DEPOSITADO,Aprovado,201831910485244,CE PAULO ASSIS RIBEIRO
3160,2021,9,VALOR DEPOSITADO,Aprovado,201732150496333,CE MANUEL DE ABREU
3160,2022,1,VALOR DEPOSITADO,Aprovado,201732150496333,CE MANUEL DE ABREU
